Order_ID,Order_Date,Region,Sales_Channel,Customer_Segment,Category,Product,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Profit_Margin_%,Payment_Method,Salesperson
ORD-07173,2025-10-23,South,Wholesale,Consumer,Office Supplies,Pen Set,2,123.51,4.0,237.14,153.04,84.1,35.46,Card,Salesperson 11
ORD-04243,2025-10-23,South,Online,Small Business,Furniture,Bookshelf,12,808.46,6.4,9080.61,6596.59,2484.03,27.36,Cash,Salesperson 12
ORD-00668,2025-10-23,South,Corporate,Government,Electronics,Monitor,6,865.38,15.4,4392.68,3106.79,1285.89,29.27,Card,Salesperson 12
ORD-00632,2025-10-23,North,Corporate,Corporate,Electronics,Laptop,10,1523.49,12.6,13315.27,9347.52,3967.75,29.8,Card,Salesperson 13
ORD-02816,2025-10-24,East,Wholesale,Government,Office Supplies,Marker,4,19.51,9.5,70.63,41.42,29.21,41.35,Bank Transfer,Salesperson 16
ORD-07856,2025-10-24,East,Retail Store,Small Business,Furniture,Office Chair,3,76.27,17.8,188.08,128.82,59.26,31.51,Cash,Salesperson 05
ORD-03910,2025-10-24,East,Online,Corporate,Clothing,Shirt,8,226.03,5.4,1710.59,1337.14,373.44,21.83,Mobile Money,Salesperson 11
ORD-01861,2025-10-24,South,Retail Store,Corporate,Office Supplies,Stapler,8,27.58,0.9,218.69,137.09,81.6,37.31,Card,Salesperson 18
ORD-06460,2025-10-24,South,Corporate,Consumer,Home Appliances,Refrigerator,10,589.88,15.6,4978.61,3290.5,1688.1,33.91,Card,Salesperson 07
ORD-00572,2025-10-24,North,Online,Government,Furniture,Sofa,2,83.65,10.6,149.56,115.86,33.7,22.53,Card,Salesperson 04
ORD-05393,2025-10-24,North,Online,Corporate,Office Supplies,Pen Set,7,134.84,23.3,723.94,551.56,172.38,23.81,Cash,Salesperson 05
ORD-01121,2025-10-24,North,Retail Store,Government,Furniture,Office Chair,4,548.86,7.2,2037.35,1199.33,838.02,41.13,Mobile Money,Salesperson 16
ORD-09015,2025-10-24,East,Online,Corporate,Clothing,Sneakers,1,30.13,20.1,24.07,13.69,10.38,43.14,Cash,Salesperson 06
ORD-04234,2025-10-25,West,Online,Corporate,Electronics,Monitor,5,1085.04,23.9,4128.58,2691.63,1436.95,34.8,Bank Transfer,Salesperson 19
ORD-05395,2025-10-25,South,Online,Government,Office Supplies,Marker,6,86.08,8.3,473.64,352.76,120.87,25.52,Cash,Salesperson 13
ORD-09748,2025-10-25,South,Online,Government,Home Appliances,Microwave,2,259.96,18.7,422.7,267.82,154.88,36.64,Mobile Money,Salesperson 12
ORD-04021,2025-10-25,North,Retail Store,Consumer,Clothing,Sneakers,13,305.94,20.9,3146.03,2471.67,674.35,21.44,Cash,Salesperson 19
ORD-03935,2025-10-25,West,Wholesale,Government,Furniture,Filing Cabinet,5,596.19,2.7,2900.45,1771.9,1128.55,38.91,Mobile Money,Salesperson 01
ORD-02866,2025-10-25,North,Online,Corporate,Clothing,Shirt,12,144.98,7.0,1617.94,1251.38,366.55,22.66,Card,Salesperson 13
ORD-07289,2025-10-25,South,Online,Consumer,Office Supplies,Stapler,4,80.57,12.6,281.66,210.25,71.41,25.35,Card,Salesperson 03
ORD-01289,2025-10-25,South,Wholesale,Small Business,Office Supplies,Printer Paper,15,105.3,14.0,1358.33,1004.55,353.78,26.05,Mobile Money,Salesperson 05
ORD-06556,2025-10-25,West,Corporate,Consumer,Office Supplies,Stapler,13,52.89,11.0,611.92,343.58,268.33,43.85,Bank Transfer,Salesperson 08
ORD-00687,2025-10-25,North,Corporate,Small Business,Clothing,Sneakers,4,73.42,23.3,225.26,168.68,56.58,25.12,Mobile Money,Salesperson 10
ORD-09309,2025-10-25,East,Corporate,Government,Home Appliances,Fan,15,1082.84,13.6,14033.55,8052.0,5981.55,42.62,Bank Transfer,Salesperson 02
ORD-03097,2025-10-26,North,Retail Store,Consumer,Office Supplies,Notebook,9,16.05,15.4,122.22,70.28,51.94,42.5,Cash,Salesperson 16
ORD-09811,2025-10-26,West,Wholesale,Consumer,Electronics,Smartphone,14,1358.3,16.6,15859.5,9066.16,6793.34,42.83,Mobile Money,Salesperson 15
ORD-08144,2025-10-26,North,Corporate,Consumer,Electronics,Tablet,10,1491.73,2.2,14589.09,11720.55,2868.53,19.66,Mobile Money,Salesperson 10
ORD-04910,2025-10-26,West,Online,Consumer,Electronics,Smartphone,14,968.22,16.3,11345.66,6462.38,4883.28,43.04,Bank Transfer,Salesperson 08
ORD-00730,2025-10-26,North,Wholesale,Small Business,Electronics,Headphones,4,830.45,12.7,2899.92,1750.08,1149.83,39.65,Bank Transfer,Salesperson 10
ORD-07379,2025-10-26,West,Corporate,Government,Clothing,Jacket,5,259.06,19.4,1044.0,611.55,432.45,41.42,Card,Salesperson 17
ORD-04022,2025-10-26,East,Corporate,Small Business,Home Appliances,Air Conditioner,9,381.6,22.2,2671.98,2189.43,482.55,18.06,Bank Transfer,Salesperson 19
ORD-06495,2025-10-26,South,Corporate,Consumer,Furniture,Bookshelf,3,306.64,11.3,815.98,468.94,347.04,42.53,Card,Salesperson 14
ORD-03747,2025-10-26,South,Retail Store,Small Business,Electronics,Monitor,1,991.04,22.6,767.06,551.34,215.72,28.12,Bank Transfer,Salesperson 13
ORD-07152,2025-10-26,South,Corporate,Corporate,Home Appliances,Blender,9,816.83,21.5,5770.89,4112.65,1658.24,28.73,Cash,Salesperson 16
ORD-09716,2025-10-26,North,Wholesale,Consumer,Office Supplies,Stapler,7,126.08,5.3,835.75,682.7,153.06,18.31,Bank Transfer,Salesperson 04
ORD-01294,2025-10-27,West,Retail Store,Corporate,Furniture,Bookshelf,11,708.02,24.0,5919.06,3298.32,2620.75,44.28,Bank Transfer,Salesperson 05
ORD-03041,2025-10-27,West,Retail Store,Consumer,Clothing,Sneakers,13,293.9,2.2,3736.62,2579.82,1156.8,30.96,Mobile Money,Salesperson 12
ORD-04082,2025-10-27,West,Corporate,Corporate,Clothing,Jacket,2,85.25,4.4,163.01,98.18,64.83,39.77,Bank Transfer,Salesperson 12
ORD-01654,2025-10-27,North,Wholesale,Small Business,Home Appliances,Air Conditioner,10,293.14,0.9,2904.99,2364.79,540.2,18.6,Bank Transfer,Salesperson 04
ORD-05197,2025-10-27,North,Corporate,Consumer,Clothing,Dress,3,140.56,22.4,327.22,220.69,106.53,32.56,Bank Transfer,Salesperson 01
ORD-04585,2025-10-27,West,Online,Corporate,Electronics,Headphones,4,141.23,18.0,463.25,347.97,115.28,24.88,Card,Salesperson 16
ORD-06790,2025-10-27,West,Corporate,Corporate,Furniture,Office Chair,6,894.1,8.9,4887.15,3270.03,1617.12,33.09,Mobile Money,Salesperson 07
ORD-07584,2025-10-28,North,Corporate,Corporate,Office Supplies,Pen Set,6,85.52,8.5,469.51,322.36,147.14,31.34,Mobile Money,Salesperson 02
ORD-04147,2025-10-28,East,Wholesale,Government,Electronics,Headphones,6,895.68,13.8,4632.48,3138.77,1493.72,32.24,Cash,Salesperson 07
ORD-06164,2025-10-28,North,Retail Store,Small Business,Office Supplies,Notebook,15,61.2,13.6,793.17,641.03,152.14,19.18,Card,Salesperson 11
ORD-02612,2025-10-28,East,Online,Consumer,Home Appliances,Air Conditioner,10,1004.35,4.6,9581.46,6280.63,3300.83,34.45,Cash,Salesperson 14
ORD-02350,2025-10-28,North,Corporate,Consumer,Clothing,Shirt,6,195.18,13.4,1014.17,661.62,352.55,34.76,Cash,Salesperson 19
ORD-09446,2025-10-28,East,Corporate,Small Business,Furniture,Filing Cabinet,10,169.49,16.8,1410.18,953.86,456.32,32.36,Bank Transfer,Salesperson 17
ORD-03649,2025-10-28,North,Wholesale,Government,Clothing,Shirt,14,201.4,8.0,2594.08,2095.41,498.67,19.22,Cash,Salesperson 10
ORD-06306,2025-10-28,East,Online,Corporate,Clothing,Dress,12,102.52,6.2,1153.91,892.52,261.39,22.65,Cash,Salesperson 16
ORD-02945,2025-10-28,South,Online,Government,Furniture,Desk,7,92.91,2.5,634.09,368.55,265.54,41.88,Bank Transfer,Salesperson 16
ORD-05131,2025-10-28,East,Retail Store,Corporate,Office Supplies,Notebook,2,129.12,19.2,208.66,154.16,54.5,26.12,Mobile Money,Salesperson 09
ORD-05602,2025-10-28,West,Online,Government,Clothing,Jacket,13,137.15,13.3,1545.87,1240.68,305.19,19.74,Bank Transfer,Salesperson 15
ORD-00994,2025-10-29,East,Corporate,Government,Furniture,Office Chair,11,227.3,23.7,1907.77,1118.02,789.75,41.4,Bank Transfer,Salesperson 20
ORD-08874,2025-10-29,West,Retail Store,Corporate,Office Supplies,Printer Paper,11,50.62,17.2,461.02,290.74,170.28,36.93,Cash,Salesperson 14
ORD-01409,2025-10-29,North,Retail Store,Small Business,Office Supplies,Notebook,1,28.87,13.9,24.86,20.29,4.57,18.38,Cash,Salesperson 07
ORD-02993,2025-10-29,North,Retail Store,Consumer,Electronics,Tablet,8,1321.42,21.1,8340.79,5700.04,2640.75,31.66,Cash,Salesperson 17
ORD-01405,2025-10-29,North,Corporate,Small Business,Electronics,Laptop,2,1555.7,15.3,2635.36,1784.9,850.47,32.27,Bank Transfer,Salesperson 03
ORD-05229,2025-10-29,East,Retail Store,Small Business,Furniture,Bookshelf,15,722.14,14.0,9315.58,5135.22,4180.35,44.87,Mobile Money,Salesperson 19
ORD-05072,2025-10-30,North,Corporate,Small Business,Furniture,Desk,5,280.16,3.8,1347.57,846.88,500.7,37.16,Card,Salesperson 19
ORD-05198,2025-10-30,North,Corporate,Small Business,Clothing,Dress,13,256.24,18.9,2701.55,1926.33,775.23,28.7,Card,Salesperson 07
ORD-08843,2025-10-30,West,Wholesale,Consumer,Electronics,Smartphone,15,909.93,13.0,11874.56,7027.71,4846.85,40.82,Bank Transfer,Salesperson 18
ORD-06428,2025-10-30,West,Wholesale,Consumer,Home Appliances,Refrigerator,3,1284.73,18.0,3160.43,2265.66,894.77,28.31,Card,Salesperson 05
ORD-06240,2025-10-30,East,Wholesale,Corporate,Home Appliances,Air Conditioner,9,1323.54,2.8,11578.33,8927.89,2650.44,22.89,Mobile Money,Salesperson 10
ORD-05250,2025-10-30,North,Online,Small Business,Home Appliances,Refrigerator,5,687.93,13.3,2982.16,2167.48,814.69,27.32,Bank Transfer,Salesperson 12
ORD-01738,2025-10-30,West,Online,Small Business,Clothing,Sneakers,10,104.93,20.6,833.16,491.2,341.96,41.04,Bank Transfer,Salesperson 17
ORD-00629,2025-10-30,West,Online,Corporate,Home Appliances,Microwave,4,782.73,2.6,3049.52,2291.18,758.34,24.87,Card,Salesperson 07
ORD-07416,2025-10-30,South,Online,Corporate,Electronics,Smartphone,8,1628.51,13.0,11334.44,7233.19,4101.25,36.18,Cash,Salesperson 05
ORD-05834,2025-10-30,West,Corporate,Government,Office Supplies,Printer Paper,4,92.24,14.8,314.37,217.84,96.53,30.71,Mobile Money,Salesperson 18
ORD-08555,2025-10-30,South,Online,Consumer,Home Appliances,Air Conditioner,13,424.8,5.3,5229.75,4055.89,1173.86,22.45,Bank Transfer,Salesperson 09
ORD-07929,2025-10-30,North,Wholesale,Corporate,Clothing,Jacket,11,345.45,7.7,3507.36,2087.81,1419.56,40.47,Bank Transfer,Salesperson 14
ORD-01267,2025-10-31,North,Online,Small Business,Office Supplies,Printer Paper,12,123.8,18.1,1216.67,938.86,277.81,22.83,Bank Transfer,Salesperson 04
ORD-05520,2025-10-31,East,Wholesale,Consumer,Electronics,Monitor,10,1482.04,14.2,12715.94,8128.33,4587.62,36.08,Bank Transfer,Salesperson 18
ORD-07637,2025-10-31,West,Online,Corporate,Furniture,Sofa,3,367.07,0.6,1094.62,660.33,434.28,39.67,Mobile Money,Salesperson 18
ORD-06236,2025-10-31,East,Corporate,Consumer,Electronics,Smartphone,2,350.44,20.2,559.31,421.29,138.01,24.68,Bank Transfer,Salesperson 16
ORD-08258,2025-10-31,West,Wholesale,Government,Electronics,Laptop,13,1636.25,1.0,21058.5,12905.48,8153.03,38.72,Card,Salesperson 13
ORD-00582,2025-11-01,North,Corporate,Government,Clothing,Sneakers,15,298.57,21.0,3538.01,2070.39,1467.62,41.48,Bank Transfer,Salesperson 10
ORD-00020,2025-11-01,East,Online,Government,Home Appliances,Microwave,10,326.39,13.9,2810.25,1684.11,1126.14,40.07,Bank Transfer,Salesperson 13
ORD-02437,2025-11-01,East,Retail Store,Corporate,Office Supplies,Stapler,11,39.32,9.7,390.59,314.13,76.45,19.57,Mobile Money,Salesperson 08
ORD-05778,2025-11-01,East,Online,Government,Electronics,Smartphone,11,928.27,15.0,8679.32,4896.88,3782.43,43.58,Mobile Money,Salesperson 14
ORD-09195,2025-11-01,West,Wholesale,Government,Office Supplies,Pen Set,7,84.26,23.9,448.86,328.68,120.18,26.77,Cash,Salesperson 10
ORD-09491,2025-11-01,South,Wholesale,Small Business,Electronics,Monitor,6,275.71,24.7,1245.64,916.14,329.5,26.45,Mobile Money,Salesperson 14
ORD-06346,2025-11-01,South,Online,Government,Furniture,Bookshelf,9,629.48,5.5,5353.75,3641.31,1712.44,31.99,Cash,Salesperson 20
ORD-06854,2025-11-01,North,Corporate,Government,Office Supplies,Printer Paper,2,65.41,20.5,104.0,64.91,39.08,37.58,Cash,Salesperson 09
ORD-08473,2025-11-01,North,Corporate,Government,Clothing,Sneakers,14,47.48,10.1,597.58,371.56,226.02,37.82,Bank Transfer,Salesperson 15
ORD-04449,2025-11-01,South,Online,Government,Furniture,Desk,2,795.98,1.7,1564.9,1015.52,549.37,35.11,Bank Transfer,Salesperson 01
ORD-03817,2025-11-01,North,Online,Government,Electronics,Smartphone,9,1228.23,16.4,9241.18,5591.28,3649.91,39.5,Bank Transfer,Salesperson 18
ORD-07907,2025-11-02,North,Retail Store,Consumer,Furniture,Office Chair,14,327.68,21.6,3596.64,2358.13,1238.51,34.44,Cash,Salesperson 18
ORD-00887,2025-11-02,South,Wholesale,Small Business,Furniture,Filing Cabinet,11,532.57,12.8,5108.44,3389.85,1718.59,33.64,Bank Transfer,Salesperson 19
ORD-05588,2025-11-02,West,Wholesale,Consumer,Clothing,Jacket,13,281.82,21.8,2864.95,2111.7,753.24,26.29,Bank Transfer,Salesperson 20
ORD-04608,2025-11-02,North,Corporate,Corporate,Home Appliances,Refrigerator,12,1006.54,16.5,10085.56,5980.5,4105.06,40.7,Cash,Salesperson 08
ORD-00929,2025-11-02,South,Retail Store,Small Business,Electronics,Monitor,14,728.31,20.9,8065.33,5279.17,2786.17,34.54,Bank Transfer,Salesperson 10
ORD-07320,2025-11-02,East,Retail Store,Government,Clothing,Dress,4,221.33,18.5,721.53,558.96,162.57,22.53,Card,Salesperson 10
ORD-02048,2025-11-03,South,Online,Consumer,Furniture,Sofa,3,743.73,15.4,1887.59,1214.83,672.76,35.64,Mobile Money,Salesperson 19
ORD-06585,2025-11-03,East,Wholesale,Small Business,Clothing,Shirt,7,241.38,16.0,1419.34,944.96,474.38,33.42,Mobile Money,Salesperson 19
ORD-03407,2025-11-03,East,Corporate,Consumer,Home Appliances,Microwave,15,701.95,2.4,10276.55,7947.53,2329.02,22.66,Bank Transfer,Salesperson 03
ORD-01865,2025-11-03,East,Retail Store,Government,Home Appliances,Air Conditioner,8,683.74,23.0,4211.86,2944.0,1267.86,30.1,Mobile Money,Salesperson 09
ORD-00362,2025-11-03,West,Corporate,Small Business,Home Appliances,Air Conditioner,6,779.54,13.0,4069.18,2324.43,1744.75,42.88,Card,Salesperson 12
ORD-01662,2025-11-03,West,Retail Store,Consumer,Office Supplies,Printer Paper,6,97.29,3.7,562.15,349.01,213.14,37.91,Mobile Money,Salesperson 12
ORD-02550,2025-11-03,North,Online,Small Business,Office Supplies,Pen Set,14,27.63,7.0,359.68,280.42,79.26,22.04,Bank Transfer,Salesperson 13
ORD-08906,2025-11-03,West,Wholesale,Government,Electronics,Laptop,14,704.99,2.1,9662.54,7213.73,2448.81,25.34,Card,Salesperson 16
ORD-04834,2025-11-03,West,Retail Store,Corporate,Clothing,Shirt,14,269.09,19.4,3036.45,1914.54,1121.91,36.95,Card,Salesperson 16
ORD-00473,2025-11-04,West,Online,Corporate,Furniture,Sofa,12,643.81,1.9,7578.98,4342.53,3236.45,42.7,Card,Salesperson 18
ORD-08818,2025-11-04,East,Online,Government,Electronics,Headphones,15,587.65,23.8,6716.8,4458.01,2258.79,33.63,Mobile Money,Salesperson 02
ORD-06430,2025-11-04,North,Corporate,Government,Office Supplies,Pen Set,5,110.45,9.1,501.99,363.91,138.09,27.51,Bank Transfer,Salesperson 04
ORD-01085,2025-11-04,South,Wholesale,Government,Home Appliances,Fan,4,1012.19,14.5,3461.7,2772.62,689.07,19.91,Bank Transfer,Salesperson 12
ORD-06812,2025-11-04,South,Corporate,Small Business,Office Supplies,Stapler,13,108.19,0.0,1406.52,1095.18,311.34,22.14,Bank Transfer,Salesperson 07
ORD-08419,2025-11-04,East,Retail Store,Corporate,Home Appliances,Microwave,12,464.24,12.1,4896.84,3791.18,1105.66,22.58,Mobile Money,Salesperson 09
ORD-03709,2025-11-04,East,Wholesale,Small Business,Furniture,Desk,10,845.92,5.3,8010.87,5985.52,2025.35,25.28,Mobile Money,Salesperson 02
ORD-09120,2025-11-04,South,Corporate,Small Business,Clothing,Sneakers,8,137.92,7.6,1019.54,668.98,350.55,34.38,Cash,Salesperson 02
ORD-06054,2025-11-04,South,Online,Corporate,Clothing,Shirt,15,223.17,11.6,2959.18,2163.93,795.25,26.87,Bank Transfer,Salesperson 18
ORD-02547,2025-11-05,West,Online,Government,Electronics,Laptop,7,1169.64,2.4,7991.0,5240.6,2750.4,34.42,Cash,Salesperson 03
ORD-02718,2025-11-05,South,Corporate,Corporate,Furniture,Filing Cabinet,13,348.04,3.6,4361.65,3203.57,1158.08,26.55,Card,Salesperson 19
ORD-00755,2025-11-05,North,Corporate,Small Business,Office Supplies,Stapler,5,64.5,4.8,307.04,245.85,61.19,19.93,Bank Transfer,Salesperson 14
ORD-09405,2025-11-05,West,Corporate,Consumer,Electronics,Monitor,11,756.51,8.1,7647.53,5287.32,2360.21,30.86,Mobile Money,Salesperson 19
ORD-02928,2025-11-05,East,Wholesale,Government,Clothing,Trousers,7,35.9,23.2,193.01,125.35,67.66,35.05,Cash,Salesperson 03
ORD-01644,2025-11-05,East,Corporate,Corporate,Electronics,Tablet,9,589.78,9.5,4803.73,3464.8,1338.92,27.87,Cash,Salesperson 12
ORD-00210,2025-11-05,North,Wholesale,Consumer,Home Appliances,Air Conditioner,9,570.96,2.8,4994.8,3070.52,1924.28,38.53,Bank Transfer,Salesperson 04
ORD-05397,2025-11-06,East,Online,Consumer,Clothing,Jacket,2,124.47,17.0,206.62,125.0,81.63,39.51,Bank Transfer,Salesperson 13
ORD-03420,2025-11-06,North,Online,Government,Furniture,Desk,8,582.94,12.9,4061.93,2262.67,1799.26,44.3,Bank Transfer,Salesperson 07
ORD-02849,2025-11-06,West,Corporate,Small Business,Home Appliances,Refrigerator,2,498.14,3.2,964.4,629.01,335.39,34.78,Card,Salesperson 20
ORD-08506,2025-11-06,West,Corporate,Small Business,Clothing,Jacket,6,338.82,23.9,1547.05,864.43,682.62,44.12,Cash,Salesperson 08
ORD-09041,2025-11-06,North,Wholesale,Consumer,Furniture,Desk,4,150.33,22.0,469.04,285.08,183.96,39.22,Mobile Money,Salesperson 14
ORD-06789,2025-11-06,North,Wholesale,Corporate,Home Appliances,Microwave,6,1227.15,21.7,5765.16,3485.87,2279.29,39.54,Bank Transfer,Salesperson 18
ORD-08421,2025-11-07,West,Corporate,Corporate,Electronics,Laptop,2,1315.48,13.8,2267.88,1822.19,445.69,19.65,Cash,Salesperson 17
ORD-02646,2025-11-07,East,Wholesale,Small Business,Home Appliances,Blender,13,423.93,4.1,5285.16,3551.95,1733.22,32.79,Bank Transfer,Salesperson 06
ORD-03037,2025-11-07,South,Corporate,Government,Office Supplies,Notebook,4,147.02,4.7,560.45,415.5,144.94,25.86,Bank Transfer,Salesperson 05
ORD-09080,2025-11-07,South,Retail Store,Small Business,Electronics,Smartphone,14,545.29,10.3,6847.8,4677.05,2170.75,31.7,Mobile Money,Salesperson 08
ORD-08544,2025-11-07,East,Wholesale,Small Business,Office Supplies,Marker,15,81.09,23.3,932.91,581.44,351.47,37.67,Bank Transfer,Salesperson 18
ORD-01419,2025-11-07,North,Online,Consumer,Home Appliances,Fan,3,852.79,0.1,2555.83,1502.88,1052.94,41.2,Card,Salesperson 02
ORD-00263,2025-11-07,East,Retail Store,Government,Clothing,Jacket,9,267.58,2.7,2343.17,1426.42,916.75,39.12,Mobile Money,Salesperson 17
ORD-06404,2025-11-07,East,Wholesale,Consumer,Furniture,Sofa,2,275.65,18.0,452.07,319.56,132.51,29.31,Card,Salesperson 16
ORD-07402,2025-11-07,South,Online,Consumer,Furniture,Office Chair,1,552.89,18.2,452.26,321.67,130.59,28.87,Cash,Salesperson 13
ORD-08953,2025-11-08,West,Wholesale,Small Business,Electronics,Headphones,5,1271.17,7.9,5853.73,4177.96,1675.77,28.63,Card,Salesperson 09
ORD-06087,2025-11-08,East,Corporate,Government,Furniture,Bookshelf,9,296.58,10.7,2383.6,1322.24,1061.36,44.53,Card,Salesperson 15
ORD-09334,2025-11-08,West,Online,Government,Office Supplies,Notebook,8,84.05,15.6,567.52,400.92,166.6,29.36,Mobile Money,Salesperson 16
ORD-08209,2025-11-08,North,Wholesale,Consumer,Furniture,Office Chair,4,433.18,7.3,1606.24,1206.76,399.47,24.87,Cash,Salesperson 01
ORD-04214,2025-11-08,West,Retail Store,Corporate,Home Appliances,Blender,5,331.7,12.7,1447.86,970.19,477.67,32.99,Cash,Salesperson 05
ORD-01335,2025-11-08,South,Retail Store,Corporate,Home Appliances,Blender,1,1113.81,17.9,914.44,723.44,191.0,20.89,Bank Transfer,Salesperson 08
ORD-02872,2025-11-08,East,Retail Store,Government,Electronics,Headphones,1,1543.95,20.3,1230.53,708.7,521.82,42.41,Card,Salesperson 07
ORD-01418,2025-11-08,East,Wholesale,Corporate,Furniture,Bookshelf,1,426.99,17.5,352.27,227.61,124.66,35.39,Card,Salesperson 01
ORD-05695,2025-11-08,West,Online,Corporate,Electronics,Laptop,12,206.83,9.3,2251.12,1738.57,512.55,22.77,Card,Salesperson 04
ORD-05582,2025-11-08,South,Retail Store,Government,Office Supplies,Notebook,4,92.33,13.0,321.31,236.45,84.86,26.41,Mobile Money,Salesperson 05
ORD-04330,2025-11-08,West,Wholesale,Corporate,Office Supplies,Printer Paper,10,31.3,0.2,312.38,242.67,69.71,22.31,Mobile Money,Salesperson 16
ORD-01390,2025-11-09,West,Online,Government,Home Appliances,Microwave,4,480.94,10.1,1729.48,1365.9,363.58,21.02,Cash,Salesperson 12
ORD-02791,2025-11-09,East,Wholesale,Consumer,Home Appliances,Air Conditioner,15,1146.94,23.6,13143.91,8356.37,4787.54,36.42,Mobile Money,Salesperson 12
ORD-08795,2025-11-09,West,Online,Small Business,Clothing,Sneakers,9,278.97,12.9,2186.87,1412.71,774.16,35.4,Bank Transfer,Salesperson 02
ORD-00991,2025-11-09,South,Corporate,Consumer,Furniture,Filing Cabinet,7,680.06,5.0,4522.42,2738.36,1784.06,39.45,Mobile Money,Salesperson 19
ORD-07366,2025-11-09,East,Online,Corporate,Clothing,Trousers,6,157.18,21.0,745.03,581.14,163.89,22.0,Card,Salesperson 02
ORD-00793,2025-11-09,East,Retail Store,Corporate,Home Appliances,Air Conditioner,8,281.93,10.7,2014.11,1502.22,511.89,25.41,Card,Salesperson 10
ORD-09706,2025-11-09,East,Corporate,Corporate,Clothing,Shirt,5,119.71,8.0,550.69,320.96,229.72,41.72,Bank Transfer,Salesperson 08
ORD-05677,2025-11-10,North,Wholesale,Consumer,Office Supplies,Pen Set,14,85.15,2.1,1167.04,823.51,343.52,29.44,Card,Salesperson 01
ORD-05898,2025-11-10,West,Wholesale,Corporate,Furniture,Filing Cabinet,6,260.85,13.3,1356.95,754.23,602.73,44.42,Bank Transfer,Salesperson 02
